price,area,floor_number,bedroom_number,is_dinning_room,is_kitchen,is_terrace,is_car_pack,type,street_in_front_of_house,width,district
85.0,237.0,2.0,2.0,0,0,0,0,Nhà mặt phố,32.0,5.8,Tây Hồ
29.7,109.0,4.0,4.0,0,0,0,0,Nhà mặt phố,8.5,5.834717791411043,Hà Đông
8.6,60.0,3.0,3.0,1,1,1,1,Nhà trong hẻm,4.0,6.0,Tây Hồ
5.25,35.0,4.0,3.0,1,1,1,0,Nhà trong hẻm,2.5,3.3,Hà Đông
10.0,40.0,5.0,3.0,1,1,1,1,Nhà trong hẻm,6.0,4.0,Hai Bà Trưng
6.8,37.0,4.0,4.0,0,1,1,0,Nhà mặt phố,3.0,5.834717791411043,Thanh Xuân
8.95,55.0,4.0,5.0,0,0,0,0,Nhà trong hẻm,5.0,5.834717791411043,Nam Từ Liêm
26.0,150.0,3.0,4.0,0,0,0,0,Nhà trong hẻm,3.0,7.0,Ba Đình
18.7,110.0,3.0,4.0,1,1,1,1,Nhà mặt phố,7.0,5.0,Long Biên
32.5,91.0,5.0,4.0,0,0,0,0,Nhà mặt phố,15.0,5.834717791411043,Đống Đa
12.5,50.0,4.0,4.0,0,0,0,1,Nhà mặt phố,3.5,5.834717791411043,Đống Đa
9.9,152.0,1.0,4.0,1,1,1,1,Căn hộ chung cư,8.498443223443223,10.0,Long Biên
17.0,60.0,8.0,14.0,0,0,0,0,Nhà mặt phố,8.498443223443223,7.0,Tây Hồ
6.0,35.0,5.0,4.0,1,1,1,0,Nhà mặt phố,3.0,5.834717791411043,Bắc Từ Liêm
7.55,45.0,7.0,7.0,0,0,0,0,Nhà mặt phố,2.5,5.834717791411043,Nam Từ Liêm
5.4,40.0,5.0,4.0,1,1,1,0,Nhà trong hẻm,3.0,5.834717791411043,Nam Từ Liêm
29.0,144.0,4.0,4.0,1,1,1,1,Nhà mặt phố,25.0,6.0,Hà Đông
2.1,66.0,5.0,5.0,0,0,0,0,Nhà mặt phố,4.0,4.64,Ngoại thành
10.0,70.0,5.0,5.0,0,0,0,0,Nhà mặt phố,4.0,5.834717791411043,Cầu Giấy
18.0,107.0,5.0,5.0,0,0,0,0,Nhà mặt phố,10.0,5.0,Đông Anh
43.6,280.0,1.0,1.0,0,0,0,0,Nhà mặt phố,20.0,13.5,Tây Hồ
19.299,50.0,8.0,3.0,1,1,1,1,Nhà mặt phố,3.8,4.3,Cầu Giấy
9.8,93.0,1.0,5.0,0,0,0,0,Nhà mặt phố,4.0,5.0,Nam Từ Liêm
18.0,45.0,6.0,4.0,1,1,1,1,Nhà trong hẻm,4.0,5.834717791411043,Đống Đa
78.0,180.0,1.0,1.0,1,1,1,1,Nhà mặt phố,15.0,9.0,Tây Hồ
13.5,50.0,5.0,5.0,0,0,0,0,Nhà mặt phố,15.0,4.3,Hà Đông
7.5,103.0,1.0,2.0,0,0,0,0,Nhà mặt phố,4.0,6.3,Đông Anh
13.0,70.0,6.0,15.0,1,1,1,1,Nhà mặt phố,4.0,5.0,Thanh Xuân
14.0,50.0,6.0,5.0,1,1,1,1,Nhà trong hẻm,5.0,4.0,Cầu Giấy
7.6,59.0,3.0,3.0,0,0,0,0,Nhà trong hẻm,2.0,5.1,Hoàng Mai
5.5,32.0,4.0,3.0,0,0,0,0,Nhà trong hẻm,2.0,5.834717791411043,Hai Bà Trưng
94.5,310.0,12.0,5.0,0,0,1,1,Nhà mặt phố,20.0,13.0,Đống Đa
32.0,78.0,7.0,18.0,1,1,1,1,Nhà trong hẻm,8.0,5.834717791411043,Cầu Giấy
39.5,311.0,1.0,1.0,1,1,1,0,Nhà mặt phố,3.0,30.0,Hoàng Mai
19.8,65.0,5.0,4.0,1,1,1,1,Nhà mặt phố,4.0,6.0,Long Biên
5.15,30.0,5.0,3.0,1,1,1,1,Nhà trong hẻm,2.0,4.2,Long Biên
8.9,80.0,4.0,5.0,0,0,0,0,Nhà trong hẻm,2.5,5.0,Tây Hồ
27.7,58.0,7.0,10.0,0,0,0,0,Nhà mặt phố,20.0,5.834717791411043,Cầu Giấy
12.5,89.0,2.0,4.0,1,1,1,1,Nhà mặt phố,8.0,5.0,Đông Anh
59.0,174.0,4.0,6.0,1,1,1,1,Nhà mặt phố,25.0,20.0,Ba Đình
15.8,74.0,5.0,7.0,1,1,1,0,Nhà trong hẻm,5.0,3.6,Ba Đình
2.85,100.0,5.0,5.0,0,0,0,0,Nhà mặt phố,4.0,5.8,Ngoại thành
59.0,125.0,5.0,6.0,1,1,1,1,Nhà mặt phố,15.0,10.0,Cầu Giấy
33.0,135.0,2.0,3.0,0,0,0,0,Nhà trong hẻm,8.0,5.834717791411043,Tây Hồ
24.0,80.0,1.0,3.0,0,0,0,0,Nhà trong hẻm,6.0,5.834717791411043,Thanh Xuân
5.79,47.0,4.0,4.0,1,1,1,0,Nhà trong hẻm,2.8,4.1,Long Biên
17.8,45.0,6.0,4.0,1,1,1,1,Nhà trong hẻm,5.0,4.5,Cầu Giấy
8.0,53.0,5.0,5.0,0,0,0,0,Nhà trong hẻm,0.0,0.0,Hà Đông
20.0,100.0,5.0,5.0,0,0,0,1,Nhà mặt phố,4.0,5.0,Long Biên
10.5,50.0,7.0,12.0,1,1,1,0,Nhà mặt phố,3.0,4.0,Ngoại thành
6.1,60.0,1.0,2.0,1,1,0,1,Nhà trong hẻm,4.0,4.0,Hoàng Mai
16.0,54.0,3.0,3.0,0,0,0,0,Nhà trong hẻm,8.0,5.834717791411043,Cầu Giấy
8.0,37.0,5.0,3.0,0,0,0,0,Nhà mặt phố,3.0,4.5,Hai Bà Trưng
8.0,34.0,5.0,3.0,1,1,1,0,Nhà trong hẻm,3.0,4.8,Cầu Giấy
23.9,75.0,8.0,5.0,1,1,1,1,Nhà mặt phố,5.0,9.0,Ba Đình
60.0,190.0,3.0,5.0,1,1,1,1,Nhà mặt phố,30.0,6.2,Đống Đa
19.0,55.0,7.0,6.0,1,1,1,1,Nhà mặt phố,8.0,4.8,Hai Bà Trưng
5.8,45.0,5.0,3.0,0,0,0,0,Nhà trong hẻm,3.5,3.8,Hoàng Mai
13.5,50.0,4.0,4.0,1,1,1,1,Nhà mặt phố,15.0,5.834717791411043,Hà Đông
24.0,98.0,6.0,6.0,0,0,0,0,Nhà trong hẻm,3.0,5.834717791411043,Thanh Xuân
15.5,64.0,5.0,6.0,1,1,1,1,Nhà trong hẻm,6.0,4.1,Thanh Xuân
93.0,170.0,6.0,12.0,1,1,1,1,Nhà mặt phố,20.0,7.0,Tây Hồ
8.1,62.0,5.0,5.0,0,0,0,0,Nhà mặt phố,3.5,5.834717791411043,Bắc Từ Liêm
4.65,66.0,3.0,4.0,0,0,0,0,Nhà trong hẻm,4.0,4.2,Ngoại thành
3.6,60.0,5.0,5.0,0,0,0,0,Nhà mặt phố,5.0,4.4,Đông Anh
16.6,94.0,4.0,5.0,0,0,0,0,Nhà mặt phố,16.0,5.0,Đông Anh
9.2,46.0,5.0,7.0,1,1,1,0,Nhà trong hẻm,3.0,3.0,Hoàng Mai
8.3,50.0,3.0,3.0,1,1,1,0,Nhà trong hẻm,6.0,3.2,Hoàng Mai
3.5,40.0,5.0,5.0,0,0,0,0,Nhà mặt phố,2.5,4.66,Gia Lâm
85.0,242.0,4.0,5.0,1,1,1,1,Nhà mặt phố,18.0,11.0,Tây Hồ
4.6,60.0,2.0,4.0,1,1,1,0,Nhà trong hẻm,2.5,4.5,Bắc Từ Liêm
14.7,55.0,6.0,13.0,0,0,0,0,Nhà mặt phố,3.0,5.834717791411043,Hoàng Mai
7.8,64.0,3.0,4.0,0,0,0,0,Nhà trong hẻm,3.0,5.834717791411043,Cầu Giấy
2.75,50.0,3.0,4.0,1,1,1,1,Nhà mặt phố,4.0,5.834717791411043,Ngoại thành
19.5,55.0,5.0,7.0,1,1,1,1,Nhà mặt phố,6.0,4.2,Hoàng Mai
6.3,35.0,4.0,4.0,1,1,1,0,Nhà trong hẻm,2.0,5.834717791411043,Long Biên
12.5,50.0,6.0,8.0,1,1,1,1,Nhà trong hẻm,4.0,7.7,Hoàng Mai
12.6,49.0,5.0,4.0,0,0,0,0,Nhà trong hẻm,3.5,4.2,Hoàng Mai
9.0,55.0,5.0,4.0,1,1,1,1,Nhà trong hẻm,5.0,5.834717791411043,Long Biên
7.5,36.0,5.0,6.0,1,1,1,1,Nhà trong hẻm,8.0,3.6,Bắc Từ Liêm
71.0,90.0,3.0,3.0,1,1,1,1,Nhà mặt phố,8.0,8.0,Hai Bà Trưng
5.0,30.0,5.0,4.0,1,1,1,1,Nhà mặt phố,2.5,5.834717791411043,Hà Đông
9.9,40.0,6.0,3.0,0,0,0,0,Nhà trong hẻm,2.5,5.834717791411043,Cầu Giấy
40.0,90.0,9.0,6.0,0,0,0,0,Nhà trong hẻm,12.0,5.834717791411043,Hoàng Mai
12.0,65.0,5.0,5.0,0,0,0,0,Nhà mặt phố,8.498443223443223,5.834717791411043,Cầu Giấy
6.95,40.0,5.0,6.0,0,0,0,0,Nhà trong hẻm,3.0,4.0,Hoàng Mai
18.5,90.0,5.0,4.0,1,1,1,1,Nhà mặt phố,15.0,5.0,Hà Đông
10.5,70.0,5.0,5.0,0,0,0,0,Nhà mặt phố,8.498443223443223,5.834717791411043,Đống Đa
3.6,62.0,5.0,5.0,0,0,0,0,Nhà mặt phố,5.0,4.5,Đông Anh
3.52,107.0,5.0,5.0,0,0,0,0,Nhà mặt phố,4.0,5.0,Ngoại thành
90.0,210.0,10.0,10.0,0,0,0,0,Nhà mặt phố,30.0,8.0,Hai Bà Trưng
9.2,80.0,4.0,5.0,0,0,0,0,Nhà trong hẻm,3.0,5.834717791411043,Tây Hồ
3.4,42.0,5.0,5.0,0,0,0,0,Nhà mặt phố,4.0,3.0,Đông Anh
13.0,47.0,3.0,2.0,0,0,0,0,Nhà mặt phố,0.0,5.834717791411043,Hà Đông
8.1,37.0,5.0,4.0,1,1,1,0,Nhà trong hẻm,3.0,3.9,Thanh Xuân
4.95,45.0,5.0,5.0,0,0,0,0,Nhà mặt phố,3.0,3.9,Long Biên
14.0,52.0,4.0,4.0,0,0,0,0,Nhà mặt phố,4.0,5.834717791411043,Nam Từ Liêm
26.8,57.0,7.0,6.0,1,1,1,1,Nhà mặt phố,20.0,4.5,Hai Bà Trưng
4.15,114.0,5.0,5.0,0,0,0,0,Nhà mặt phố,5.0,4.2,Ngoại thành
18.0,60.0,6.0,4.0,1,1,1,1,Nhà trong hẻm,7.0,5.0,Ba Đình
4.45,90.0,1.0,3.0,0,0,0,0,Căn hộ chung cư,8.498443223443223,5.834717791411043,Hoàng Mai
18.0,132.0,5.0,4.0,0,0,0,0,Nhà mặt phố,50.0,4.2,Thanh Xuân
5.1,42.0,4.0,4.0,1,1,1,0,Nhà trong hẻm,2.5,3.5,Hai Bà Trưng
28.0,88.0,4.0,4.0,1,1,1,1,Nhà trong hẻm,15.0,5.0,Thanh Xuân
4.75,75.0,5.0,5.0,0,0,0,0,Nhà mặt phố,3.2,6.6,Đông Anh
70.0,115.0,7.0,12.0,1,1,1,1,Nhà mặt phố,20.0,6.8,Hoàn Kiếm
7.4,52.0,4.0,4.0,1,1,1,1,Nhà trong hẻm,3.8,5.0,Đống Đa
60.0,280.0,10.0,10.0,0,0,0,0,Nhà mặt phố,30.0,10.0,Hai Bà Trưng
16.0,129.0,3.0,4.0,1,1,1,1,Nhà mặt phố,4.0,8.0,Đông Anh
9.0,39.0,5.0,3.0,0,0,0,0,Nhà trong hẻm,2.6,5.834717791411043,Cầu Giấy
14.0,50.0,6.0,3.0,0,0,0,0,Nhà mặt phố,4.0,5.834717791411043,Bắc Từ Liêm
5.35,20.0,5.0,3.0,1,1,1,0,Nhà trong hẻm,2.0,6.0,Ba Đình
14.5,75.0,7.0,18.0,0,0,0,0,Nhà mặt phố,3.0,5.834717791411043,Cầu Giấy
7.9,50.0,4.0,4.0,0,0,0,0,Nhà trong hẻm,2.2,5.834717791411043,Hai Bà Trưng
22.5,125.0,2.0,2.0,1,1,1,1,Nhà mặt phố,15.0,4.6,Ba Đình
8.9,57.0,4.0,6.0,0,0,0,0,Nhà mặt phố,5.0,4.0,Hoàng Mai
20.0,40.0,2.0,2.0,0,0,0,0,Nhà mặt phố,10.0,4.2,Ba Đình
85.0,120.0,8.0,7.0,1,1,1,1,Nhà mặt phố,4.0,10.0,Tây Hồ
12.5,65.0,7.0,15.0,0,0,0,0,Nhà mặt phố,8.498443223443223,5.834717791411043,Cầu Giấy
36.8,80.0,4.0,4.0,0,0,0,0,Nhà mặt phố,8.0,5.834717791411043,Đống Đa
6.7,54.0,5.0,5.0,0,0,0,0,Nhà mặt phố,4.0,5.834717791411043,Hoàng Mai
5.85,32.0,5.0,3.0,0,0,0,0,Nhà trong hẻm,3.0,3.6,Hai Bà Trưng
12.0,56.0,5.0,6.0,1,1,1,1,Nhà trong hẻm,2.2,5.1,Tây Hồ
18.0,45.0,5.0,4.0,0,0,0,0,Nhà mặt phố,8.0,5.834717791411043,Đống Đa
20.6,65.0,3.0,4.0,1,1,1,1,Nhà mặt phố,20.0,6.0,Đống Đa
3.45,44.0,5.0,5.0,0,0,0,0,Nhà mặt phố,3.0,4.3,Gia Lâm
2.2,60.0,5.0,5.0,0,0,0,0,Nhà mặt phố,6.0,5.0,Ngoại thành
6.18,35.0,4.0,4.0,1,1,1,0,Nhà trong hẻm,2.0,3.0,Hoàng Mai
3.9,79.0,5.0,5.0,0,0,0,0,Nhà mặt phố,4.0,5.834717791411043,Gia Lâm
4.0,35.0,1.0,1.0,1,1,0,0,Nhà trong hẻm,3.0,5.834717791411043,Tây Hồ
6.75,35.0,4.0,3.0,1,1,1,1,Nhà trong hẻm,4.0,5.834717791411043,Bắc Từ Liêm
36.0,100.0,8.0,4.0,1,1,1,1,Nhà mặt phố,15.0,5.834717791411043,Long Biên
100.0,250.0,4.0,6.0,0,0,0,0,Nhà mặt phố,15.0,26.0,Cầu Giấy
15.5,58.0,7.0,15.0,1,1,1,0,Nhà trong hẻm,3.2,6.1,Bắc Từ Liêm
15.85,127.0,2.0,5.0,0,0,0,0,Nhà trong hẻm,3.0,15.0,Hà Đông
3.35,65.0,10.0,2.0,0,0,0,0,Căn hộ chung cư,7.0,5.834717791411043,Bắc Từ Liêm
3.65,40.0,3.0,3.0,1,1,1,0,Nhà trong hẻm,2.2,10.5,Tây Hồ
6.65,36.0,5.0,3.0,0,0,0,0,Nhà trong hẻm,2.0,5.834717791411043,Long Biên
6.9,48.0,5.0,4.0,0,0,0,0,Nhà mặt phố,3.5,3.9,Hoàng Mai
6.85,36.0,5.0,5.0,1,1,1,0,Nhà trong hẻm,3.0,3.6,Thanh Xuân
25.5,127.0,1.0,3.0,1,1,1,1,Nhà mặt phố,17.0,8.0,Hà Đông
19.5,140.0,3.0,5.0,0,0,0,0,Nhà mặt phố,12.0,6.5,Long Biên
4.0,75.0,1.0,2.0,1,1,1,0,Căn hộ chung cư,8.498443223443223,5.0,Hoàng Mai
47.0,98.0,5.0,5.0,1,1,1,1,Nhà mặt phố,15.0,4.8,Cầu Giấy
8.25,40.0,6.0,10.0,1,1,1,1,Nhà trong hẻm,3.0,4.0,Nam Từ Liêm
48.5,126.0,5.0,6.0,1,1,1,1,Nhà mặt phố,10.0,22.0,Tây Hồ
3.7,84.0,1.0,3.0,1,1,1,0,Căn hộ chung cư,12.0,6.0,Ngoại thành
100.0,200.0,10.0,10.0,0,0,0,0,Nhà mặt phố,40.0,11.0,Cầu Giấy
9.0,35.0,6.0,4.0,1,1,1,0,Nhà trong hẻm,2.5,4.2,Cầu Giấy
57.0,100.0,5.0,6.0,0,0,0,0,Nhà mặt phố,12.0,5.834717791411043,Đống Đa
11.9,75.0,5.0,5.0,0,0,0,0,Nhà mặt phố,8.498443223443223,5.834717791411043,Nam Từ Liêm
12.0,45.0,5.0,4.0,1,1,1,1,Nhà mặt phố,3.5,5.2,Cầu Giấy
6.75,33.0,5.0,4.0,1,1,1,1,Nhà trong hẻm,4.0,4.0,Long Biên
30.0,66.0,8.0,8.0,1,1,1,1,Nhà mặt phố,20.0,4.0,Hoàn Kiếm
95.0,101.0,10.0,5.0,1,1,1,1,Nhà mặt phố,8.0,5.834717791411043,Ba Đình
14.3,81.0,5.0,5.0,0,0,0,0,Nhà mặt phố,15.0,5.4,Long Biên
17.0,68.0,5.0,6.0,1,1,1,1,Nhà mặt phố,4.0,5.834717791411043,Tây Hồ
9.8,54.0,4.0,4.0,1,1,1,0,Nhà trong hẻm,8.498443223443223,5.834717791411043,Hai Bà Trưng
3.5,60.0,5.0,5.0,0,0,0,0,Nhà mặt phố,8.0,3.5,Hà Đông
36.0,128.0,6.0,12.0,1,1,1,1,Nhà mặt phố,15.0,5.7,Tây Hồ
3.65,65.0,1.0,2.0,1,1,0,0,Nhà trong hẻm,2.0,4.0,Đống Đa
11.6,47.0,6.0,4.0,1,1,1,1,Nhà trong hẻm,4.0,4.0,Tây Hồ
17.0,67.0,4.0,4.0,0,0,0,0,Nhà trong hẻm,4.0,5.0,Cầu Giấy
39.5,130.0,9.0,5.0,0,0,0,0,Nhà mặt phố,30.0,6.4,Thanh Xuân
39.5,131.0,4.0,5.0,1,1,1,1,Nhà mặt phố,10.0,6.0,Ba Đình
13.5,90.0,1.0,2.0,1,1,0,0,Nhà trong hẻm,5.0,5.0,Long Biên
20.0,55.0,7.0,7.0,1,1,1,1,Nhà trong hẻm,5.0,4.2,Ba Đình
4.08,45.0,1.0,2.0,1,1,1,1,Căn hộ chung cư,8.498443223443223,5.834717791411043,Đống Đa
26.5,95.0,4.0,3.0,1,1,1,1,Nhà mặt phố,5.0,5.23,Thanh Xuân
55.055,202.0,5.0,4.0,1,1,1,1,Nhà mặt phố,18.0,9.0,Ngoại thành
17.0,120.0,7.0,15.0,1,1,1,1,Nhà trong hẻm,25.0,6.0,Đống Đa
13.6,50.0,5.0,4.0,0,1,0,1,Nhà mặt phố,20.0,5.0,Hà Đông
14.5,70.0,7.0,18.0,0,0,0,0,Nhà mặt phố,3.0,5.834717791411043,Cầu Giấy
6.0,30.0,4.0,3.0,0,0,0,0,Nhà trong hẻm,2.0,5.834717791411043,Ba Đình
12.65,45.0,6.0,5.0,1,1,1,1,Nhà trong hẻm,2.2,5.3,Thanh Xuân
69.0,108.0,8.0,4.0,0,0,0,0,Nhà mặt phố,7.0,23.0,Cầu Giấy
4.95,67.0,1.0,2.0,1,1,0,1,Căn hộ chung cư,8.498443223443223,5.834717791411043,Hoàng Mai
12.0,30.0,6.0,5.0,1,1,1,1,Nhà mặt phố,10.0,4.5,Cầu Giấy
8.8,43.0,4.0,3.0,1,1,1,0,Nhà mặt phố,3.0,3.88,Hà Đông
9.3,40.0,5.0,5.0,1,1,1,1,Nhà trong hẻm,6.0,0.0,Cầu Giấy
24.0,96.0,5.0,4.0,0,0,0,0,Nhà mặt phố,10.0,5.834717791411043,Thanh Xuân
43.0,120.0,8.0,8.0,0,0,0,0,Nhà mặt phố,40.0,6.0,Thanh Xuân
10.95,44.0,4.0,4.0,1,1,1,1,Nhà mặt phố,3.0,5.834717791411043,Hoàng Mai
18.0,41.0,7.0,11.0,0,0,0,0,Nhà trong hẻm,2.5,6.0,Tây Hồ
5.7,25.0,4.0,3.0,0,0,0,0,Nhà trong hẻm,2.5,5.834717791411043,Đống Đa
64.0,103.0,8.0,8.0,1,1,1,1,Nhà trong hẻm,5.0,11.0,Cầu Giấy
39.2,300.0,5.0,5.0,0,0,0,0,Nhà mặt phố,2.0,15.0,Thanh Xuân
28.8,65.0,5.0,6.0,0,0,0,0,Nhà mặt phố,15.0,5.834717791411043,Đống Đa
6.5,32.0,3.0,3.0,1,0,0,0,Nhà trong hẻm,3.0,5.834717791411043,Bắc Từ Liêm
6.7,40.0,3.0,4.0,0,0,0,0,Nhà mặt phố,9.0,8.1,Ba Đình
3.7,30.0,5.0,5.0,0,0,0,0,Nhà mặt phố,2.5,5.834717791411043,Bắc Từ Liêm
9.8,36.0,5.0,6.0,1,1,1,0,Nhà trong hẻm,4.5,3.3,Hoàng Mai
4.75,37.0,5.0,5.0,0,0,0,0,Nhà mặt phố,4.0,3.0,Long Biên
19.3,52.0,4.0,4.0,1,1,1,1,Nhà trong hẻm,6.0,4.7,Thanh Xuân
34.0,75.0,8.0,7.0,1,1,1,1,Nhà mặt phố,10.0,5.5,Cầu Giấy
21.9,50.0,6.0,4.0,1,1,1,1,Nhà mặt phố,15.0,5.0,Đống Đa
11.8,45.0,5.0,5.0,0,0,0,0,Nhà trong hẻm,4.0,4.0,Hai Bà Trưng
6.6,44.0,5.0,4.0,0,0,0,0,Nhà mặt phố,4.0,5.834717791411043,Tây Hồ
33.5,260.0,3.0,4.0,1,1,1,1,Nhà mặt phố,12.0,12.0,Ngoại thành
10.5,65.0,5.0,5.0,0,0,0,0,Nhà mặt phố,5.0,5.834717791411043,Tây Hồ
24.7,65.0,5.0,5.0,1,1,1,1,Nhà trong hẻm,5.0,5.5,Cầu Giấy
14.0,43.0,4.0,4.0,1,1,1,1,Nhà mặt phố,20.0,5.5,Ba Đình
17.5,88.0,5.0,3.0,1,1,1,0,Nhà trong hẻm,6.6,4.3,Hoàng Mai
17.85,85.0,7.0,20.0,0,0,0,0,Nhà mặt phố,4.0,4.5,Nam Từ Liêm
20.0,60.0,4.0,5.0,1,1,1,1,Nhà mặt phố,8.0,4.0,Đống Đa
14.3,40.0,9.0,9.0,1,1,1,1,Nhà mặt phố,20.0,5.834717791411043,Cầu Giấy
32.0,64.0,8.0,2.0,0,0,0,0,Nhà mặt phố,6.0,5.834717791411043,Cầu Giấy
25.0,50.0,8.0,6.0,1,1,1,1,Nhà mặt phố,50.0,4.0,Thanh Xuân
18.5,45.0,7.0,4.0,1,1,1,1,Nhà trong hẻm,4.5,5.834717791411043,Long Biên
28.0,48.0,5.0,6.0,0,0,0,0,Nhà mặt phố,16.0,5.834717791411043,Ba Đình
17.5,40.0,5.0,5.0,1,1,1,1,Nhà mặt phố,17.0,6.0,Ba Đình
11.8,42.0,6.0,3.0,0,0,0,0,Nhà trong hẻm,6.0,5.834717791411043,Tây Hồ
4.45,32.0,4.0,3.0,1,1,1,0,Nhà trong hẻm,5.0,6.2,Long Biên
15.7,58.0,5.0,6.0,1,1,1,1,Nhà mặt phố,4.0,5.834717791411043,Cầu Giấy
2.3,283.0,5.0,5.0,0,0,0,0,Nhà mặt phố,6.0,10.0,Ngoại thành
7.2,95.0,1.0,5.0,0,0,0,0,Nhà mặt phố,3.0,6.5,Long Biên
70.0,115.0,8.0,8.0,1,1,1,1,Nhà mặt phố,15.0,5.7,Cầu Giấy
16.9,53.0,7.0,16.0,1,1,1,1,Nhà mặt phố,4.0,5.5,Cầu Giấy
6.4,46.0,5.0,5.0,0,0,0,0,Nhà trong hẻm,0.0,0.0,Hà Đông
6.5,65.0,3.0,3.0,1,1,1,1,Nhà mặt phố,4.4,5.06,Gia Lâm
15.35,91.0,1.0,1.0,0,0,0,0,Nhà trong hẻm,3.0,5.0,Ba Đình
7.7,43.0,5.0,5.0,1,1,1,0,Nhà trong hẻm,3.0,4.1,Nam Từ Liêm
10.5,72.0,5.0,5.0,0,0,0,0,Nhà mặt phố,0.0,0.0,Hà Đông
57.0,100.0,5.0,2.0,1,1,1,1,Nhà mặt phố,12.0,5.0,Cầu Giấy
3.1,42.0,5.0,5.0,0,0,0,0,Nhà mặt phố,3.0,4.9,Gia Lâm
4.0,70.0,1.0,3.0,0,0,0,0,Căn hộ chung cư,8.498443223443223,5.834717791411043,Đống Đa
